date,max_temp,min_temp,igmin,min_grass,rain,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,smd_combined,wind_category,extreme_rain,heatwave,high_wind,extreme_weather,extreme_weather_combination,sun_category,season
1990-06-11,0.36,0.27,0,-0.44,0.0,1013.3,-1.23,-1.18,-2.03,-1.32,3.1,-0.02,1383,14.12,2.1,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,11,7.8,5.75,NE,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-12,0.48,0.65,0,0.06,0.0,1014.7,-2.02,-1.95,-1.44,-1.74,2.7,-0.02,1375,14.88,2.2,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,12,6.7,5.75,E,0,1,1,0,0-1-1,Very High,Summer
1990-06-13,0.5,0.99,0,0.4,0.0,1014.8,-2.06,-2.1,1.12,-1.84,1.0,-0.02,1348,15.75,2.2,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,13,5.3,5.75,NW,0,1,1,0,0-1-1,High,Summer
1990-06-14,0.77,1.15,0,0.94,0.0,1010.8,-1.41,-0.88,-0.74,-0.81,4.6,-0.02,1898,17.38,3.0,1.34,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,14,5.9,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-15,0.81,0.99,0,0.35,0.0,1009.0,-1.08,-0.42,-0.74,-0.5,5.4,-0.02,1735,17.42,3.0,1.27,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,15,6.8,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-16,0.97,0.78,0,-0.06,0.0,1006.6,-0.87,0.04,-0.74,0.12,6.6,-0.02,2369,18.05,3.5,1.88,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,16,8.5,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-17,1.32,1.42,0,1.6,3.9,998.4,-0.76,-0.26,-0.16,-0.19,5.8,-0.02,1686,18.8,3.2,1.47,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,17,7.4,5.75,S,1,1,1,1,1-1-1,Extremely High,Summer
1990-06-18,0.81,1.03,0,1.35,2.7,991.4,-0.81,-0.11,-0.63,0.02,2.7,-0.02,1504,17.12,2.6,0.92,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,18,6.6,5.75,SE,1,1,1,1,1-1-1,Very High,Summer
1990-06-19,0.85,0.49,0,0.21,0.0,993.0,-0.34,0.04,-0.16,0.22,10.8,-0.02,2194,15.5,3.5,1.95,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,19,9.2,5.75,S,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-20,0.58,0.78,0,1.02,5.75,991.0,-0.7,-0.11,-0.86,-0.19,6.6,-0.02,2047,16.58,2.9,1.4,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,20,6.6,5.75,SE,1,1,1,1,1-1-1,Extremely High,Summer
1990-06-21,0.13,0.49,0,0.29,0.4,986.6,-0.83,-0.88,-0.98,-0.81,2.2,-0.02,1615,15.5,2.3,0.79,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,21,5.7,5.75,SE,0,1,1,0,0-1-1,Very High,Summer
1990-06-22,1.13,0.56,0,0.25,1.2,989.8,0.31,0.35,0.77,0.12,10.5,-0.02,2444,15.78,3.8,2.43,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,22,10.3,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-23,1.03,0.92,0,0.79,1.3,999.9,-0.34,-0.11,1.12,-0.09,11.5,-0.02,2498,16.68,3.8,2.29,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,23,8.2,5.75,NW,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-24,1.56,1.01,0,0.54,2.7,1001.7,0.04,0.96,0.54,1.15,4.5,-0.02,1461,15.92,3.0,1.4,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,24,10.4,5.75,W,1,1,1,1,1-1-1,Extremely High,Summer
1990-06-25,1.01,0.94,0,0.73,0.0,1006.7,-1.21,-0.57,0.66,-0.6,5.6,-0.02,2087,17.25,3.2,1.54,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,25,8.0,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-26,0.58,0.83,0,1.14,3.0,1005.2,-1.41,-1.03,-0.04,-0.81,0.0,-0.02,778,16.15,1.4,-0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,26,6.4,5.75,S,1,1,1,1,1-1-1,Moderate,Summer
1990-06-27,0.56,0.78,0,1.66,0.1,1000.8,-0.76,-0.72,0.77,-0.71,0.8,-0.02,899,16.05,1.7,0.1,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,27,6.5,5.75,W,0,1,1,0,0-1-1,Moderate,Summer
1990-06-28,0.89,0.56,0,0.1,0.7,1002.8,-0.76,-0.26,0.42,-0.19,4.5,-0.02,1714,15.15,3.0,1.34,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,28,9.1,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-06-29,0.3,1.3,0,0.9,5.5,999.8,-0.43,-0.11,-0.63,-0.29,0.2,-0.02,959,15.08,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,29,2.9,5.75,SE,1,1,1,1,1-1-1,Moderate,Summer
1990-06-30,0.89,1.1,0,1.02,5.75,991.1,-0.83,-0.26,-0.74,-0.5,5.0,-0.02,1724,16.25,2.6,1.06,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,6,30,6.7,5.75,SE,1,1,1,1,1-1-1,Extremely High,Summer
1990-07-01,0.62,0.58,0,1.19,0.0,995.0,1.05,0.65,1.01,1.15,6.7,-0.02,1607,15.5,2.9,1.54,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,1,7.7,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-02,0.68,0.22,0,0.21,5.75,1003.5,-0.9,-0.88,1.01,-0.81,5.4,-0.02,1903,14.3,2.8,1.27,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,2,9.6,5.75,W,1,1,1,1,1-1-1,Extremely High,Summer
1990-07-03,0.79,-0.05,0,-0.0,0.8,1003.2,-0.83,-0.88,-0.04,-0.91,9.4,-0.02,2368,15.08,3.2,1.68,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,3,11.3,5.75,S,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-04,0.79,1.01,0,1.0,5.75,988.4,1.19,1.11,0.31,1.36,4.8,-0.02,1724,15.45,2.8,1.54,0.0,-2.6,2.6,53.43,-6.24,Dublin Airport,1990,7,4,6.6,0.0,SW,1,1,1,1,1-1-1,Extremely High,Summer
1990-07-05,0.54,1.08,0,1.16,0.6,991.8,1.03,0.96,1.24,1.36,6.0,-0.02,1711,15.28,3.0,1.68,2.4,2.4,5.0,53.43,-6.24,Dublin Airport,1990,7,5,5.1,3.27,NW,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-06,0.3,0.45,0,0.44,2.3,1005.6,-0.36,-0.26,0.54,-0.29,1.8,-0.02,1231,14.15,1.9,0.45,2.0,2.0,4.6,53.43,-6.24,Dublin Airport,1990,7,6,6.7,2.87,W,1,1,1,1,1-1-1,High,Summer
1990-07-07,1.52,1.82,0,1.71,0.2,1001.1,0.85,0.04,0.42,0.02,0.3,-0.02,783,16.1,1.9,0.38,3.6,3.6,5.75,53.43,-6.24,Dublin Airport,1990,7,7,6.6,4.32,SW,0,1,1,0,0-1-1,Moderate,Summer
1990-07-08,0.66,1.06,0,1.06,0.0,999.1,1.66,0.96,0.66,1.25,2.9,-0.02,1472,15.65,2.3,1.13,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,8,5.8,5.75,W,0,1,1,0,0-1-1,Very High,Summer
1990-07-09,0.56,1.03,0,0.81,0.6,1006.4,1.48,1.57,0.89,1.67,4.6,-0.02,1784,14.65,3.1,1.88,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,9,5.4,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-10,1.32,0.54,0,0.46,0.0,1015.7,0.13,-0.26,0.54,-0.09,8.4,-0.02,2396,16.5,3.7,2.23,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,10,11.3,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-11,1.6,1.64,0,1.69,0.0,1017.2,0.27,-0.11,0.66,-0.09,3.4,-0.02,1551,18.62,2.8,1.34,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,11,7.8,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-12,0.87,1.33,0,1.17,0.0,1016.7,-1.81,-1.64,-1.33,-1.63,2.4,-0.02,1693,18.73,2.7,0.86,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,12,5.6,5.75,E,0,1,1,0,0-1-1,Very High,Summer
1990-07-13,1.34,1.24,0,0.73,0.0,1012.4,-1.34,-1.18,-1.56,-1.12,12.4,-0.02,2766,20.52,4.0,2.23,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,13,8.3,5.75,E,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-14,1.76,1.64,0,1.14,0.0,1006.8,-0.61,-0.42,-0.98,-0.5,13.6,-0.02,2836,21.65,4.3,2.7,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,14,8.6,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-15,1.15,1.53,0,1.19,2.4,1008.5,-1.68,-1.03,-1.33,-1.12,1.9,-0.02,682,19.25,1.4,-0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,15,6.1,5.75,E,1,1,1,1,1-1-1,High,Summer
1990-07-16,1.36,0.94,0,0.83,0.0,1015.1,-1.17,-1.18,-0.98,-1.32,13.0,-0.02,2801,19.85,3.8,2.16,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,16,9.7,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-17,1.72,1.37,0,0.94,0.0,1017.8,-1.14,-1.03,-0.86,-1.22,14.2,-0.02,2876,21.55,4.2,2.5,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,17,9.6,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-18,2.17,1.26,0,0.23,0.0,1015.0,-1.61,-1.03,-0.86,-0.81,14.7,-0.02,2815,21.95,4.4,2.5,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,18,12.3,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-19,2.38,2.32,0,1.23,0.0,1011.7,-0.99,-0.42,-0.63,-0.6,14.3,-0.02,2773,23.3,5.0,3.05,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,19,8.6,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-20,1.38,1.46,0,1.31,0.0,1013.7,-1.57,-1.33,0.66,-1.43,2.4,-0.02,1352,22.0,2.3,0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,20,7.5,5.75,W,0,1,1,0,0-1-1,Very High,Summer
1990-07-21,1.46,0.58,0,-0.0,0.0,1016.2,-1.32,-1.03,-1.79,-0.91,14.8,-0.02,3004,21.75,4.0,2.29,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,21,11.8,5.75,NE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-22,1.17,1.57,0,0.92,0.0,1016.0,-0.61,-0.26,-1.79,-0.4,11.2,-0.02,2412,22.02,3.4,1.88,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,22,6.0,5.75,NE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-23,1.21,1.69,0,1.14,0.0,1015.2,-1.17,-1.33,-1.33,-1.22,1.5,-0.02,1857,21.25,3.0,1.27,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,23,5.7,5.75,E,0,1,1,0,0-1-1,High,Summer
1990-07-24,1.66,1.69,0,1.02,0.0,1012.3,-0.61,-0.57,-0.74,-0.81,11.7,-0.02,2427,22.08,3.9,2.23,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,24,7.9,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-25,2.03,1.78,0,1.04,0.0,1008.8,-1.34,-0.88,-0.86,-1.01,11.3,-0.02,2397,22.42,4.0,2.09,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,25,9.3,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-26,1.8,1.93,0,0.94,0.0,1004.7,-1.34,-0.88,-0.86,-0.6,11.8,-0.02,2562,22.65,4.2,2.29,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,26,7.5,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-27,1.03,1.89,0,1.21,0.6,998.2,-0.36,0.2,-0.86,0.22,1.7,-0.02,671,19.6,1.6,-0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,27,3.9,5.75,SE,0,1,1,0,0-1-1,High,Summer
1990-07-28,1.74,1.51,0,0.81,1.4,1001.6,-0.78,-0.26,0.07,-0.29,8.6,-0.02,1928,19.23,3.3,1.61,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,28,9.1,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-29,1.68,2.07,0,1.35,0.7,1000.7,0.67,0.81,0.07,0.74,3.2,-0.02,963,19.23,2.3,0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,29,6.3,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-30,1.56,1.55,0,1.6,0.0,1006.6,-0.0,0.04,0.89,-0.09,8.7,-0.02,2000,20.15,3.4,1.81,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,30,8.0,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-07-31,1.8,1.17,0,0.37,0.0,1013.2,-0.92,-0.88,0.07,-0.81,12.7,-0.02,2401,20.8,3.7,2.02,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,7,31,10.9,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-01,2.21,1.78,0,0.75,0.0,1012.4,-1.14,-0.72,-0.63,-0.91,14.0,-0.02,2646,22.02,4.1,2.29,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,1,10.2,5.75,SE,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-02,3.13,1.62,0,0.56,0.0,1009.9,-1.77,-0.88,0.42,-0.71,11.1,-0.02,2467,23.1,4.2,2.23,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,2,15.4,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-03,2.56,2.38,0,1.42,0.0,1011.8,-1.81,-1.18,1.47,-1.32,2.9,-0.02,1614,23.35,3.0,1.2,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,3,9.2,5.75,NW,0,1,1,0,0-1-1,Very High,Summer
1990-08-04,1.27,1.28,0,0.89,0.0,1013.0,-0.16,-0.11,0.66,-0.29,8.1,-0.02,1852,21.75,2.8,1.34,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,4,7.8,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-05,1.3,1.1,0,0.52,0.0,1013.7,-0.16,-0.26,1.24,-0.19,5.8,-0.02,1640,20.7,2.8,1.27,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,5,8.7,5.75,NW,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-06,1.21,0.6,0,0.42,0.0,1016.4,-0.45,-0.57,1.01,-0.6,9.3,-0.02,2058,19.48,3.2,1.61,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,6,10.5,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-07,1.05,0.87,0,0.02,0.0,1017.0,-1.05,-1.18,0.89,-0.91,2.9,-0.02,1541,19.15,2.6,0.92,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,7,8.5,5.75,W,0,1,1,0,0-1-1,Very High,Summer
1990-08-08,1.56,1.42,0,1.14,0.5,1014.8,-0.81,-0.57,0.89,0.12,0.2,-0.02,1243,19.82,2.3,0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,8,8.6,5.75,W,0,1,1,0,0-1-1,Moderate,Summer
1990-08-09,1.7,1.91,0,1.44,0.8,1011.5,0.11,0.04,0.77,-0.09,3.2,-0.02,1402,19.65,2.7,1.06,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,9,7.1,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-10,1.52,1.89,0,1.35,0.0,1008.2,-0.29,-0.11,0.31,-0.29,5.0,-0.02,1354,19.55,2.9,1.13,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,10,6.3,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-11,1.09,1.75,0,1.64,0.0,1003.8,0.02,-0.11,0.31,-0.09,0.1,-0.02,910,19.08,2.2,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,11,4.8,5.75,SW,0,1,1,0,0-1-1,Moderate,Summer
1990-08-12,1.56,1.51,0,1.02,1.9,1001.0,-0.85,-0.88,0.42,-1.01,2.9,-0.02,1046,18.08,2.2,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,12,8.2,5.75,SW,0,1,1,0,0-1-1,Very High,Summer
1990-08-13,1.19,1.35,0,0.79,0.0,999.7,-0.99,-0.57,0.77,-0.81,2.3,-0.02,1170,17.85,2.1,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,13,7.1,5.75,W,0,1,1,0,0-1-1,Very High,Summer
1990-08-14,1.15,1.33,0,0.81,5.75,996.2,-0.78,-0.57,0.77,-0.6,2.9,-0.02,1356,18.02,2.6,0.86,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,14,7.0,5.75,W,1,1,1,1,1-1-1,Very High,Summer
1990-08-15,1.15,0.99,0,1.58,1.6,989.5,1.57,2.03,0.66,1.87,5.4,-0.02,1553,17.35,2.4,1.2,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,15,8.5,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-16,0.81,0.74,0,0.52,0.1,999.2,1.84,1.11,1.01,1.25,9.0,-0.02,1974,15.42,3.6,2.29,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,16,7.9,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-17,0.38,0.54,0,0.42,3.5,1005.8,-0.45,-0.11,0.89,-0.29,3.1,-0.02,989,14.6,1.6,0.1,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,17,6.7,5.75,W,1,1,1,1,1-1-1,Extremely High,Summer
1990-08-18,0.79,0.92,0,0.37,3.8,1005.0,-0.92,-0.88,-0.86,-0.91,4.3,-0.02,1385,15.88,1.9,0.38,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,18,7.0,5.75,SE,1,1,1,1,1-1-1,Extremely High,Summer
1990-08-19,1.17,1.21,0,1.79,5.75,1001.2,0.31,0.04,1.12,0.12,1.7,-0.02,986,16.73,1.7,0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,19,7.6,5.75,NW,1,1,1,1,1-1-1,High,Summer
1990-08-20,0.83,0.65,0,0.46,0.0,1008.8,0.45,0.35,0.66,0.22,1.5,-0.02,994,14.82,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,20,8.4,5.75,W,0,1,1,0,0-1-1,High,Summer
1990-08-21,1.83,1.75,0,1.66,0.0,1013.0,-0.02,-0.26,0.54,-0.5,2.9,-0.02,1173,16.95,2.4,0.72,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,21,8.4,5.75,W,0,1,1,0,0-1-1,Very High,Summer
1990-08-22,1.93,2.45,0,2.21,0.0,1014.9,-0.61,-0.42,0.66,-0.71,1.0,-0.02,933,18.62,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,22,5.8,5.75,W,0,1,1,0,0-1-1,High,Summer
1990-08-23,2.07,2.41,0,1.69,0.2,1013.5,-2.02,-1.64,-0.74,-1.74,1.8,-0.02,1088,19.55,2.0,0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,23,6.7,5.75,SE,0,1,1,0,0-1-1,High,Summer
1990-08-24,1.87,2.23,0,2.37,5.6,1008.7,-1.99,-1.49,-1.44,-1.53,1.3,-0.02,959,20.1,1.8,0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,24,6.5,5.75,E,1,1,1,1,1-1-1,High,Summer
1990-08-25,1.7,2.23,0,1.91,0.0,1008.4,-1.52,-1.03,0.77,-0.91,6.1,-0.02,1302,19.45,2.2,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,25,5.7,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-26,2.03,2.27,0,1.58,0.0,1007.5,-1.08,-0.26,0.19,-0.29,4.9,-0.02,1275,19.27,2.4,0.72,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,26,7.1,5.75,SW,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-27,1.93,1.98,0,0.81,0.0,1003.5,-0.65,-0.42,-0.28,-0.4,4.8,-0.02,1112,18.23,2.4,0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,27,7.9,5.75,S,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-28,1.66,1.73,0,1.42,0.0,1000.0,-0.43,0.04,-0.51,-0.09,7.6,-0.02,1585,19.02,2.9,1.13,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,28,7.7,5.75,S,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-29,1.36,1.1,0,1.73,5.75,998.2,-0.22,0.65,-0.28,0.53,7.9,-0.02,1618,18.32,2.4,0.86,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,29,9.0,5.75,S,1,1,1,1,1-1-1,Extremely High,Summer
1990-08-30,0.74,0.94,0,0.54,0.3,1002.3,1.03,0.81,0.66,0.74,6.1,-0.02,1478,15.3,2.7,1.2,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,30,6.7,5.75,W,0,1,1,0,0-1-1,Extremely High,Summer
1990-08-31,0.87,1.39,0,1.21,0.1,1003.1,-0.36,-0.11,0.77,-0.29,1.1,-0.02,1053,16.1,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,8,31,5.3,5.75,W,0,1,1,0,0-1-1,High,Summer
1990-09-01,1.21,1.87,0,1.77,0.0,1006.7,-1.17,-1.18,0.42,-1.12,0.1,-0.02,929,17.08,1.9,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,1,4.9,5.75,SW,0,1,1,0,0-1-1,Moderate,Autumn
1990-09-02,1.97,1.82,0,1.19,0.0,1006.3,0.33,-0.26,0.54,-0.4,8.9,-0.02,1779,18.75,3.2,1.54,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,2,8.8,5.75,W,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-03,1.07,0.96,0,1.27,0.4,1006.7,0.13,0.04,0.77,0.02,9.7,-0.02,1625,18.0,2.3,0.86,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,3,8.2,5.75,W,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-04,0.68,0.58,0,0.46,0.0,1006.5,-0.61,-0.72,0.66,-0.6,2.5,-0.02,1187,16.25,1.9,0.38,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,4,8.0,5.75,W,0,1,1,0,0-1-1,Very High,Autumn
1990-09-05,1.05,1.21,0,1.25,0.6,998.3,0.27,0.65,0.89,0.22,1.2,-0.02,845,16.38,1.7,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,5,7.0,5.75,W,0,1,1,0,0-1-1,High,Autumn
1990-09-06,0.54,0.47,0,0.19,0.0,1002.3,1.54,1.27,0.89,1.46,9.1,-0.02,1573,14.3,2.7,1.34,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,6,7.8,5.75,W,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-07,0.38,0.51,0,0.08,0.0,1009.9,0.02,0.04,1.12,0.02,2.1,-0.02,813,14.02,1.7,0.1,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,7,6.8,5.75,NW,0,1,1,0,0-1-1,Very High,Autumn
1990-09-08,1.01,0.49,0,-0.21,0.1,1017.1,-1.08,-0.88,1.83,-0.91,7.5,-0.02,1370,14.95,2.0,0.38,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,8,10.0,5.75,N,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-09,1.56,0.38,0,0.13,0.0,1021.2,-1.88,-1.64,1.47,-1.74,8.8,-0.02,1702,16.25,2.2,0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,9,13.2,5.75,NW,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-10,1.23,0.6,0,-0.39,0.0,1019.6,-1.88,-1.79,1.47,-1.63,6.5,-0.02,1343,15.85,1.8,0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,10,10.6,5.75,NW,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-11,1.38,0.49,0,0.37,0.0,1018.7,-1.9,-1.64,-1.44,-1.32,8.8,-0.02,1614,15.8,2.0,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,11,11.8,5.75,E,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-12,1.21,1.01,0,-0.04,0.0,1018.5,-1.9,-1.79,-1.44,-1.53,5.6,-0.02,1403,17.05,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,12,8.7,5.75,E,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-13,0.79,0.47,0,-0.15,0.0,1016.1,-1.95,-1.64,1.71,-1.63,5.1,-0.02,1022,16.25,1.4,-0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,13,9.0,5.75,N,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-14,0.58,0.29,0,-0.27,0.0,1019.3,-1.08,-0.88,-2.14,-0.91,7.8,-0.02,1476,16.0,1.8,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,14,8.8,5.75,N,0,1,1,0,0-1-1,Extremely High,Autumn
1990-09-15,0.68,0.09,0,-0.81,0.0,1019.1,-1.37,-1.18,-0.98,-1.01,4.2,-0.02,1233,15.3,1.6,0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1990,9,15,10.2,5.75,SE,0,1,1,0,0-1-1,Extremely High,Autumn
